Date,Ticker,Open,High,Low,Close,Volume
2026-06-11,ULTRACEMCO,10798.0,10938.0,10706.0,10830.0,236130
2026-06-12,ULTRACEMCO,10950.0,11154.0,10843.0,11117.0,192524
2026-06-08,COLPAL,1986.199951171875,2020.0,1972.800048828125,2005.5,313988
2026-06-09,COLPAL,2005.0999755859375,2028.800048828125,2001.0,2023.4000244140625,138499
2026-06-10,COLPAL,2024.300048828125,2100.0,2024.300048828125,2056.300048828125,1111107
2026-06-11,COLPAL,2050.0,2064.800048828125,2022.4000244140625,2028.5999755859375,397135
2026-06-12,COLPAL,2042.0,2082.5,2042.0,2079.0,262833
2026-06-08,TATSILV,23.520000457763672,23.520000457763672,22.81999969482422,23.079999923706055,124973125
2026-06-09,TATSILV,23.520000457763672,23.700000762939453,23.079999923706055,23.549999237060547,44879137
2026-06-10,TATSILV,23.0,23.079999923706055,22.31999969482422,22.3799991607666,111851000
2026-06-11,TATSILV,22.299999237060547,22.899999618530273,22.209999084472656,22.479999542236328,57735230
2026-06-12,TATSILV,23.040000915527344,23.450000762939453,22.969999313354492,23.34000015258789,53776010
2026-06-08,VAIBHAVGBL,224.0,229.77000427246094,220.80999755859375,223.3300018310547,227775
2026-06-09,VAIBHAVGBL,223.3300018310547,229.61000061035156,223.3300018310547,228.38999938964844,111011
2026-06-10,VAIBHAVGBL,228.39999389648438,229.6999969482422,222.0,223.58999633789062,139075
2026-06-11,VAIBHAVGBL,222.0,228.7899932861328,219.32000732421875,223.5800018310547,268765
2026-06-12,VAIBHAVGBL,225.0,233.9499969482422,225.0,230.4600067138672,338651
2026-06-08,TATACHEM,706.2415335864077,728.7455713150395,697.2793512795961,707.1279296875,767264
2026-06-09,TATACHEM,708.2112707906639,722.8856771087795,701.7112328882907,715.4500122070312,548435
2026-06-10,TATACHEM,717.0999755859375,755.9000244140625,715.0499877929688,720.4000244140625,1797412
2026-06-11,TATACHEM,720.4000244140625,762.3499755859375,715.1500244140625,741.2000122070312,2660072
2026-06-12,TATACHEM,755.0,762.9000244140625,741.9000244140625,745.9500122070312,949724
2026-06-08,LTTS,3212.699951171875,3221.39990234375,3152.0,3165.199951171875,109491
2026-06-09,LTTS,3209.199951171875,3448.0,3168.10009765625,3417.699951171875,331860
2026-06-10,LTTS,3420.0,3444.0,3315.10009765625,3328.0,79646
